,uai,type_etablissement,statut_public_prive,nom_commune,libelle_departement,libelle_region,restauration,hebergement,ulis,type_contrat_prive,libelle_nature
3483,0400480E,Ecole,Public,Miramont-Sensacq,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3484,0400496X,Ecole,Public,Larrivière-Saint-Savin,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE MATERNELLE
3485,0400519X,Ecole,Public,Serres-Gaston,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3486,0400527F,Ecole,Public,Garein,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3487,0400540V,Ecole,Public,Lencouacq,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3488,0400544Z,Ecole,Public,Villenave,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3489,0400560S,Ecole,Public,Vielle-Saint-Girons,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3490,0400567Z,Ecole,Public,Dax,Landes,Nouvelle-Aquitaine,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3491,0400591A,Ecole,Public,Saint-Paul-lès-Dax,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE MATERNELLE
3492,0400605R,Ecole,Public,Saint-Martin-de-Seignanx,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3493,0400618E,Ecole,Public,Tarnos,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3494,0400645J,Ecole,Public,Saubion,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3495,0400674R,Ecole,Public,Herm,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3496,0400699T,Ecole,Privé,Dax,Landes,Nouvelle-Aquitaine,1,1,1,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3497,0400701V,Ecole,Privé,Saint-Vincent-de-Paul,Landes,Nouvelle-Aquitaine,1,1,1,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3498,0400733E,Ecole,Public,Bénesse-Maremne,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3499,0400734F,Ecole,Public,Saint-André-de-Seignanx,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3500,0400737J,Ecole,Public,Saint-Vincent-de-Tyrosse,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE MATERNELLE
3501,0400763M,Ecole,Public,Heugas,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3502,0400765P,Ecole,Public,Mées,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3503,0400768T,Ecole,Public,Samadet,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3504,0400812R,Ecole,Public,Dax,Landes,Nouvelle-Aquitaine,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3505,0400823C,Ecole,Public,Villeneuve-de-Marsan,Landes,Nouvelle-Aquitaine,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3506,0400825E,Ecole,Public,Doazit,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3507,0400880P,Ecole,Public,Castelnau-Chalosse,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3508,0400881R,Ecole,Public,Léon,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3509,0400906T,Ecole,Public,Mont-de-Marsan,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3510,0400907U,Ecole,Public,Mont-de-Marsan,Landes,Nouvelle-Aquitaine,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3511,0400937B,Ecole,Public,Aire-sur-l'Adour,Landes,Nouvelle-Aquitaine,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3512,0400979X,Ecole,Public,Tartas,Landes,Nouvelle-Aquitaine,0,0,0,SANS OBJET,ECOLE MATERNELLE
3513,0400987F,Ecole,Public,Soustons,Landes,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3514,0401008D,Ecole,Public,Artassenx,Landes,Nouvelle-Aquitaine,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3515,0401046V,Ecole,Public,Orx,Landes,Nouvelle-Aquitaine,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3516,0401073Z,Ecole,Public,Labenne,Landes,Nouvelle-Aquitaine,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3517,0401115V,Ecole,Privé,Aire-sur-l'Adour,Landes,Nouvelle-Aquitaine,0,0,0,HORS CONTRAT,ECOLE DE NIVEAU ELEMENTAIRE
3518,0410042Y,Ecole,Public,Areines,Loir-et-Cher,Centre-Val de Loire,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3519,0410086W,Ecole,Public,Blois,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3520,0410109W,Ecole,Public,Chailles,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3521,0410113A,Ecole,Public,Champigny-en-Beauce,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3522,0410143H,Ecole,Public,Chitenay,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3523,0410145K,Ecole,Public,Choussy,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3524,0410146L,Ecole,Public,Valloire-sur-Cisse,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3525,0410172P,Ecole,Public,Vallée-de-Ronsard,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3526,0410185D,Ecole,Public,Epuisay,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3527,0410206B,Ecole,Public,Fossé,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3528,0410218P,Ecole,Public,Gy-en-Sologne,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3529,0410257G,Ecole,Public,Marolles,Loir-et-Cher,Centre-Val de Loire,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3530,0410265R,Ecole,Public,Menars,Loir-et-Cher,Centre-Val de Loire,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3531,0410290T,Ecole,Public,Monthou-sur-Cher,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3532,0410303G,Ecole,Public,Montrichard Val de Cher,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3533,0410332N,Ecole,Public,Valencisse,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3534,0410333P,Ecole,Public,Le Controis-en-Sologne,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3535,0410401N,Ecole,Public,Saint-Dyé-sur-Loire,Loir-et-Cher,Centre-Val de Loire,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3536,0410419H,Ecole,Public,Saint-Léonard-en-Beauce,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3537,0410421K,Ecole,Public,Saint-Lubin-en-Vergonnois,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3538,0410430V,Ecole,Public,Saint-Romain-sur-Cher,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3539,0410444K,Ecole,Public,Sassay,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3540,0410448P,Ecole,Public,Seigy,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3541,0410454W,Ecole,Public,Selles-sur-Cher,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3542,0410470N,Ecole,Public,Souvigny-en-Sologne,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3543,0410471P,Ecole,Public,Suèvres,Loir-et-Cher,Centre-Val de Loire,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3544,0410474T,Ecole,Public,Talcy,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3545,0410503Z,Ecole,Public,Vendôme,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3546,0410551B,Ecole,Public,Yvoy-le-Marron,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3547,0410552C,Ecole,Public,Blois,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3548,0410553D,Ecole,Public,Saint-Gervais-la-Forêt,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3549,0410562N,Ecole,Public,Villebarou,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3550,0410582K,Ecole,Public,Vendôme,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3551,0410620B,Ecole,Privé,Blois,Loir-et-Cher,Centre-Val de Loire,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3552,0410642A,Ecole,Public,Saint-Laurent-Nouan,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3553,0410649H,Ecole,Public,Le Gault-du-Perche,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3554,0410650J,Ecole,Public,Les Montils,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3555,0410723N,Ecole,Privé,Le Controis-en-Sologne,Loir-et-Cher,Centre-Val de Loire,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3556,0410738E,Ecole,Privé,Romorantin-Lanthenay,Loir-et-Cher,Centre-Val de Loire,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3557,0410764H,Ecole,Public,Saint-Hilaire-la-Gravelle,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3558,0410783D,Ecole,Public,Oucques La Nouvelle,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3559,0410785F,Ecole,Public,Fréteval,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3560,0410795S,Ecole,Public,Muides-sur-Loire,Loir-et-Cher,Centre-Val de Loire,0,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3561,0410803A,Ecole,Public,Maves,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3562,0410808F,Ecole,Public,Saint-Claude-de-Diray,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3563,0410811J,Ecole,Public,Cour-Cheverny,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3564,0410828C,Ecole,Public,Saint-Aignan,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3565,0410829D,Ecole,Public,Naveil,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3566,0410834J,Ecole,Public,Saint-Ouen,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3567,0410836L,Ecole,Public,Blois,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE MATERNELLE
3568,0410844V,Ecole,Public,Selles-sur-Cher,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3569,0410883M,Ecole,Public,Blois,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3570,0410894Z,Ecole,Public,Droué,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3571,0410896B,Ecole,Public,Villiers-sur-Loir,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3572,0410898D,Ecole,Public,Vendôme,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3573,0410901G,Ecole,Public,Bracieux,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3574,0410971H,Ecole,Public,Salbris,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3575,0410974L,Ecole,Public,Romorantin-Lanthenay,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3576,0410994H,Ecole,Public,Mer,Loir-et-Cher,Centre-Val de Loire,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3577,0411007X,Ecole,Public,Theillay,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3578,0411019K,Ecole,Public,Blois,Loir-et-Cher,Centre-Val de Loire,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3579,0420116Y,Ecole,Public,Bard,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3580,0420135U,Ecole,Public,Bourg-Argental,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3581,0420141A,Ecole,Public,Burdignes,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3582,0420154P,Ecole,Public,Chalain-le-Comtal,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3583,0420185Y,Ecole,Public,Champdieu,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3584,0420215F,Ecole,Public,Civens,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3585,0420240H,Ecole,Public,Solore-en-Forez,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3586,0420247R,Ecole,Public,Essertines-en-Donzy,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3587,0420314N,Ecole,Public,La Ricamarie,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3588,0420315P,Ecole,Public,Riorges,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE MATERNELLE
3589,0420379J,Ecole,Public,Roche-la-Molière,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3590,0420401H,Ecole,Public,Nervieux,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3591,0420422F,Ecole,Public,Périgneux,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3592,0420440A,Ecole,Public,Précieux,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3593,0420489D,Ecole,Public,Grézolles,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3594,0420490E,Ecole,Public,Gumières,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3595,0420523R,Ecole,Public,Saint-Bonnet-le-Courreau,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3596,0420557C,Ecole,Public,Saint-Cyr-de-Favières,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3597,0420561G,Ecole,Public,Saint-Cyr-de-Valorges,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE MATERNELLE
3598,0420651E,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3599,0420687U,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3600,0420695C,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3601,0420738Z,Ecole,Public,Saint-Jodard,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3602,0420755T,Ecole,Public,Solore-en-Forez,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3603,0420820N,Ecole,Public,Saint-Vincent-de-Boisset,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3604,0420823S,Ecole,Public,Salt-en-Donzy,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3605,0420867P,Ecole,Public,La Tour-en-Jarez,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3606,0420890P,Ecole,Public,Valeille,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3607,0420897X,Ecole,Public,Veauchette,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3608,0420906G,Ecole,Public,Villars,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3609,0420912N,Ecole,Public,Viricelles,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3610,0420963U,Ecole,Public,Saint-Just-Saint-Rambert,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE MATERNELLE
3611,0421076S,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3612,0421115J,Ecole,Privé,Andrézieux-Bouthéon,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3613,0421177B,Ecole,Privé,Colombier,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT ASSOCIATION PARTIE DES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3614,0421203E,Ecole,Public,Sorbiers,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE MATERNELLE
3615,0421205G,Ecole,Public,Unieux,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3616,0421231K,Ecole,Privé,Le Coteau,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3617,0421262U,Ecole,Privé,Maringes,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3618,0421307T,Ecole,Privé,Saint-Chamond,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3619,0421310W,Ecole,Privé,Saint-Chamond,Loire,Auvergne-Rhône-Alpes,0,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3620,0421337A,Ecole,Privé,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3621,0421340D,Ecole,Privé,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3622,0421352S,Ecole,Privé,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3623,0421365F,Ecole,Privé,Saint-Germain-Laval,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3624,0421370L,Ecole,Privé,Saint-Hilaire-sous-Charlieu,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3625,0421383A,Ecole,Privé,Saint-Martin-la-Sauveté,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3626,0421439L,Ecole,Public,Andrézieux-Bouthéon,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3627,0421458G,Ecole,Public,Fourneaux,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3628,0421535R,Ecole,Public,Villars,Loire,Auvergne-Rhône-Alpes,0,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3629,0421547D,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3630,0421550G,Ecole,Public,Riorges,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3631,0421566Z,Ecole,Public,Saint-Appolinard,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3632,0421568B,Ecole,Public,Renaison,Loire,Auvergne-Rhône-Alpes,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3633,0421647M,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3634,0421648N,Ecole,Public,Veauche,Loire,Auvergne-Rhône-Alpes,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3635,0421696R,Ecole,Public,Saint-André-d'Apchon,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3636,0421701W,Ecole,Public,Sorbiers,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE MATERNELLE
3637,0421706B,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3638,0421711G,Ecole,Public,Changy,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3639,0421729B,Ecole,Privé,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3640,0421744T,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3641,0421747W,Ecole,Public,Mably,Loire,Auvergne-Rhône-Alpes,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3642,0421753C,Ecole,Public,Villerest,Loire,Auvergne-Rhône-Alpes,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3643,0421761L,Ecole,Public,Villerest,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3644,0421769V,Ecole,Public,Mably,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
3645,0421778E,Ecole,Privé,Unieux,Loire,Auvergne-Rhône-Alpes,1,1,0,HORS CONTRAT,ECOLE DE NIVEAU ELEMENTAIRE
3646,0421783K,Ecole,Privé,Saint-Martin-la-Plaine,Loire,Auvergne-Rhône-Alpes,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
3647,0421841Y,Ecole,Public,Mably,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE MATERNELLE
3648,0421883U,Ecole,Public,Sury-le-Comtal,Loire,Auvergne-Rhône-Alpes,0,0,0,SANS OBJET,ECOLE MATERNELLE
3649,0421907V,Ecole,Public,Saint-Etienne,Loire,Auvergne-Rhône-Alpes,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
